date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:19:41	24167/24167	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:42%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_scatter_cmap_viridis	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython1ecc.html	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:41	24169/24169	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:43%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_scatter_cmap_viridis_r	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonc4db.html	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:42	24166/24166	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:59:58%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_scatter_cmap_winter	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython72f3.html	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:43	24168/24168	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:44%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_scatter_cmap_winter_r	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythona9a2.html	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:43	16695/16695	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_scatter_size.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_scatter_size.png	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:44	24234/24234	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:46%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_scatter_size	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython9444.html	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:44	18863/18863	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_scatter_alpha.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_scatter_alpha.png	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:45	24246/24246	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:47%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_scatter_alpha	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3ba3.html	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:46	98982/98982	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_scatter_combine.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_scatter_combine.png	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:46	24300/24300	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:48%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_scatter_combine	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonf394.html	(from https://www.w3schools.com/python/matplotlib_scatter.asp)
13:19:47	6015/6015	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_bars1.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_bars1.png	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:47	24100/24100	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:14:34%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_bars1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython543c.html	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:48	24079/24079	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:31:22%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_bars2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonff38.html	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:48	5884/5884	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_bars2.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_bars2.png	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:49	24102/24102	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:51%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_bars3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7f28.html	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:50	6193/6193	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_bars_red.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_bars_red.png	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:50	24119/24119	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:25:33%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_bars4	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8a3b.html	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:51	6043/6043	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_bars_hotpink.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_bars_hotpink.png	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:52	24127/24127	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:27:18%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_bars5	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3ca3.html	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:52	6014/6014	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_bars_green.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_bars_green.png	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:53	24125/24125	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:38:13%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_bars6	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython5191.html	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:54	6011/6011	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_bars_thin.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_bars_thin.png	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:55	24118/24118	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:57%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_bars7	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonf26a.html	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:56	5861/5861	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_barh_height.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_barh_height.png	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:57	24122/24122	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:59%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_bars8	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython04a2.html	(from https://www.w3schools.com/python/matplotlib_bars.asp)
13:19:57	8226/8226	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_histogram1.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_histogram1.png	(from https://www.w3schools.com/python/matplotlib_histograms.asp)
13:19:58	27115/27115	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:00:11%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_histogram1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython2f2b.html	(from https://www.w3schools.com/python/matplotlib_histograms.asp)
13:19:59	24075/24075	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:22:10%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_histogram2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythond307.html	(from https://www.w3schools.com/python/matplotlib_histograms.asp)
13:19:59	13142/13142	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie1.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie1.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:00	24065/24065	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:05:11%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_pie1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythona5f7.html	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:01	3750/3750	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_start.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_start.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:01	17550/17550	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_labels.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_labels.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:02	24145/24145	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:04%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_pie2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython414a.html	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:02	17211/17211	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_angles.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_angles.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:03	17741/17741	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_angle_90.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_angle_90.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:04	24164/24164	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:29:39%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_pie3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython075e.html	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:04	18618/18618	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_explode.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_explode.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:05	24195/24195	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:53:14%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_pie4	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython034d.html	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:05	24449/24449	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_shadow.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_shadow.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:06	24209/24209	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:40:22%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_pie5	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythone7e6.html	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:06	17359/17359	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_color.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_color.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:07	25014/25014	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:41:30%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_pie6	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8587.html	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:07	21599/21599	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_legend.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_legend.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:08	24159/24159	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:07:56%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_pie7	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonf38f.html	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:08	22596/22596	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_pie_legend_title.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_pie_legend_title.png	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:09	24187/24187	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:16:25%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_matplotlib_pie8	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonf7eb.html	(from https://www.w3schools.com/python/matplotlib_pie_charts.asp)
13:20:10	24610/24610	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:54:16%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_mean	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythoncf4d.html	(from https://www.w3schools.com/python/python_ml_mean_median_mode.asp)
13:20:11	23797/23797	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:36:44%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_median	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonfe9f.html	(from https://www.w3schools.com/python/python_ml_mean_median_mode.asp)
13:20:11	23793/23793	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:40:24%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_median2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython4b28.html	(from https://www.w3schools.com/python/python_ml_mean_median_mode.asp)
13:20:12	91094/91094	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20May%202022%2013:20:14%20GMT	https://www.w3schools.com/python/scipy_intro.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/scipy_intro.4ce.delayed	(from https://www.w3schools.com/python/python_ml_mean_median_mode.asp)
13:20:13	23991/23991	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:37:29%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_mode	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython1bbd.html	(from https://www.w3schools.com/python/python_ml_mean_median_mode.asp)
13:20:14	23788/23788	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:48:40%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_numpy_std	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython0748.html	(from https://www.w3schools.com/python/python_ml_standard_deviation.asp)
13:20:15	23789/23789	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:00:17%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_numpy_std2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8bdf.html	(from https://www.w3schools.com/python/python_ml_standard_deviation.asp)
13:20:15	24592/24592	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:19:59%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_numpy_var	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython5631.html	(from https://www.w3schools.com/python/python_ml_standard_deviation.asp)
13:20:16	23820/23820	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:49:29%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_percentile1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython1067.html	(from https://www.w3schools.com/python/python_ml_percentile.asp)
13:20:17	23820/23820	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:05:58%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_percentile2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython043c.html	(from https://www.w3schools.com/python/python_ml_percentile.asp)
13:20:17	43440/43440	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:50:16%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_numpy_uniform	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonb3ca.html	(from https://www.w3schools.com/python/python_ml_data_distribution.asp)
13:20:18	7206/7206	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_numpy_uniform3.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_numpy_uniform3.png	(from https://www.w3schools.com/python/python_ml_data_distribution.asp)
13:20:19	17368/17368	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:21%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_numpy_uniform_hist	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpythonb1c7.html	(from https://www.w3schools.com/python/python_ml_data_distribution.asp)
13:20:20	17383/17383	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:21%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_numpy_uniform_big	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpythonb01c.html	(from https://www.w3schools.com/python/python_ml_data_distribution.asp)
13:20:20	11417/11417	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_numpy_normal.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_numpy_normal.png	(from https://www.w3schools.com/python/python_ml_normal_data_distribution.asp)
13:20:21	17447/17447	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:23%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_numpy_normal_hist	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpython46c7.html	(from https://www.w3schools.com/python/python_ml_normal_data_distribution.asp)
13:20:23	12313/12313	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_scatterplot.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_scatterplot.png	(from https://www.w3schools.com/python/python_ml_scatterplot.asp)
13:20:23	17153/17153	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:25%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_scatterplot	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpython86a4.html	(from https://www.w3schools.com/python/python_ml_scatterplot.asp)
13:20:24	35458/35458	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_matplotlib_scatter_1000.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_matplotlib_scatter_1000.png	(from https://www.w3schools.com/python/python_ml_scatterplot.asp)
13:20:25	17173/17173	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:26%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_scatterplot2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpythonf425.html	(from https://www.w3schools.com/python/python_ml_scatterplot.asp)
13:20:25	17145/17145	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_linear_regression.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_linear_regression.png	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:26	0/-1	---M--	301	error ('')			https://www.w3schools.com/python/scipy_intro.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/scipy_intro.4e1.delayed	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:26	17355/17355	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:28%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_linear_regression	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpython4442.html	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:27	23887/23887	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:17:35%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_r_squared	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8010.html	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:27	17214/17214	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:29%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_r_squared2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpython64e6.html	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:28	5933/5933	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_linear_regression2.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_linear_regression2.png	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:28	11078/11078	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_linear_regression_badfit.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_linear_regression_badfit.png	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:29	17388/17388	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:31%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_bad_fit	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpythonade9.html	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:30	23948/23948	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:32%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_r_squared_badfit	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonb5b0.html	(from https://www.w3schools.com/python/python_ml_linear_regression.asp)
13:20:30	21371/21371	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_polynomial_regression.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_polynomial_regression.png	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:31	9901/9901	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_polynomial_scatter.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_polynomial_scatter.png	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:32	17214/17214	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:34%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_polynomial_scatterplot	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpython58f4.html	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:32	0/-1	---M--	301	error ('')			https://www.w3schools.com/python/scipy_intro.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/scipy_intro.4ec.delayed	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:32	17341/17341	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:34%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_polynomial_regr	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpythonec53.html	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:33	23958/23958	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:25:28%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ml_polynomial_r	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython4019.html	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:34	17228/17228	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:36%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_polynomial_predict	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpython5696.html	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:35	8101/8101	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_polynomial_prediction.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_polynomial_prediction.png	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:35	14745/14745	---M--	200	added ('OK')	image/png	etag:%2201122231574d81:0%22	https://www.w3schools.com/python/img_polynomial_badfit.png	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/img_polynomial_badfit.png	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
13:20:37	17357/17357	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:20:39%20GMT	https://www.w3schools.com/python/showpython.asp?filename=demo_ml_polynomial_badfit	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/showpython8a45.html	(from https://www.w3schools.com/python/python_ml_polynomial_regression.asp)
